,year,week,date,day,time_of_day,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class,date-year,date-month,date-day,normalized_attendance,normalized_attendance2
1699,2017,0,7/25/2017,3,1,0,0,5,8,0,4,2,447,1,267,5,2,2017,7,25,0.597315436,1
1700,2017,9,10/4/2017,4,1,0,0,6,18,0,4,2,400,2,107,4,2,2017,10,4,0.2675,0
1701,2017,0,7/27/2017,2,2,0,0,6,18,0,4,2,397,2,232,5,2,2017,7,27,0.584382872,1
1702,2017,9,10/4/2017,4,1,0,0,2,16,0,4,2,418,1,166,4,2,2017,10,4,0.397129187,1
1703,2017,0,7/25/2017,3,0,0,0,2,17,1,4,1,321,1,202,5,2,2017,7,25,0.629283489,2
1704,2017,1,8/1/2017,3,0,0,0,2,17,1,4,1,321,1,177,4,2,2017,8,1,0.551401869,1
1705,2017,6,9/4/2017,1,2,0,0,2,16,0,4,2,418,2,128,4,2,2017,9,4,0.306220096,1
1706,2017,7,9/12/2017,3,1,0,0,5,8,0,4,2,447,1,136,4,2,2017,9,12,0.304250559,1
1707,2017,6,9/6/2017,4,1,0,0,6,18,0,4,2,400,2,156,4,2,2017,9,6,0.39,1
1708,2017,7,9/14/2017,2,3,0,0,6,18,0,4,2,374,2,66,3,1,2017,9,14,0.176470588,0
1709,2017,8,9/18/2017,1,3,0,0,6,11,0,4,2,133,2,128,4,2,2017,9,18,0.962406015,2
1710,2017,1,8/1/2017,3,1,0,0,5,8,0,4,2,447,1,279,5,2,2017,8,1,0.624161074,2
1711,2017,11,10/16/2017,1,2,0,0,2,16,0,4,2,418,2,96,3,1,2017,10,16,0.229665072,0
1712,2017,0,7/28/2017,0,1,0,0,4,26,1,4,2,404,1,93,3,1,2017,7,28,0.23019802,0
1713,2017,12,10/27/2017,0,3,0,1,2,25,0,4,2,326,1,284,5,2,2017,10,27,0.871165644,2
1714,2017,7,9/12/2017,3,2,0,0,4,26,1,4,2,404,1,57,3,1,2017,9,12,0.141089109,0
1715,2017,1,8/2/2017,4,2,0,0,4,26,1,4,2,404,1,142,4,2,2017,8,2,0.351485149,1
1716,2017,1,8/1/2017,3,2,0,0,4,26,1,4,2,404,1,130,4,2,2017,8,1,0.321782178,1
1717,2017,0,7/25/2017,3,0,0,0,6,23,0,4,2,455,2,254,5,2,2017,7,25,0.558241758,1
1718,2017,1,8/1/2017,3,0,0,0,6,23,0,4,2,455,2,292,5,2,2017,8,1,0.641758242,2
1719,2017,0,7/28/2017,0,0,0,0,2,17,1,4,1,303,1,156,4,2,2017,7,28,0.514851485,1
1720,2017,8,9/18/2017,1,1,0,0,5,15,0,4,2,386,1,115,4,2,2017,9,18,0.297927461,0
1721,2017,1,8/2/2017,4,0,0,0,5,28,0,2,2,271,1,173,4,2,2017,8,2,0.638376384,2
1722,2017,0,7/24/2017,1,3,0,0,6,11,0,4,2,133,2,91,3,1,2017,7,24,0.684210526,2
1723,2017,0,7/24/2017,1,2,0,0,2,16,0,4,2,418,2,317,5,2,2017,7,24,0.758373206,2
1724,2017,4,8/22/2017,3,2,1,0,2,2,0,4,2,159,2,122,4,2,2017,8,22,0.767295597,2
1725,2017,4,8/22/2017,3,0,1,0,2,21,1,3,2,185,2,37,2,1,2017,8,22,0.2,0
1726,2017,5,8/28/2017,1,1,1,0,6,12,0,4,0,79,3,65,3,1,2017,8,28,0.82278481,2
1727,2017,4,8/23/2017,4,0,1,0,2,21,0,4,2,211,1,137,4,2,2017,8,23,0.6492891,2
1728,2017,2,8/7/2017,1,0,1,0,5,28,0,4,2,81,1,50,2,1,2017,8,7,0.617283951,2
1729,2017,4,8/22/2017,3,1,1,0,2,2,1,1,0,163,1,130,4,2,2017,8,22,0.797546012,2
1730,2017,3,8/14/2017,1,1,1,0,6,12,0,4,0,79,3,53,3,1,2017,8,14,0.670886076,2
1731,2017,2,8/7/2017,1,2,1,0,5,28,0,2,2,128,1,46,2,1,2017,8,7,0.359375,1
1732,2017,2,8/9/2017,4,2,1,0,4,26,0,4,2,102,2,75,3,1,2017,8,9,0.735294118,2
1733,2017,4,8/23/2017,4,1,1,0,6,18,1,4,1,157,2,49,2,1,2017,8,23,0.312101911,1
1734,2017,4,8/23/2017,4,2,1,0,3,5,1,4,2,90,1,37,2,1,2017,8,23,0.411111111,1
1735,2017,7,9/13/2017,4,0,1,0,2,21,0,4,2,211,1,38,2,1,2017,9,13,0.180094787,0
1736,2017,3,8/16/2017,4,1,1,0,6,18,1,4,1,157,2,57,3,1,2017,8,16,0.363057325,1
1737,2017,9,10/4/2017,4,0,1,0,2,25,1,1,2,197,2,78,3,1,2017,10,4,0.395939086,1
1738,2017,2,8/7/2017,1,0,1,0,6,32,0,4,2,145,1,75,3,1,2017,8,7,0.517241379,1
1739,2017,10,10/11/2017,4,0,1,0,2,21,0,4,2,211,1,90,3,1,2017,10,11,0.426540284,1
1740,2017,8,9/20/2017,4,0,1,0,2,25,1,1,2,197,2,67,3,1,2017,9,20,0.340101523,1
1741,2017,4,8/23/2017,4,2,1,0,2,25,0,4,2,212,1,30,1,1,2017,8,23,0.141509434,0
1742,2017,4,8/22/2017,3,2,1,0,0,31,0,4,2,120,1,101,4,2,2017,8,22,0.841666667,2
1743,2017,2,8/8/2017,3,2,1,0,0,31,0,4,2,120,1,109,4,2,2017,8,8,0.908333333,2
1744,2017,3,8/14/2017,1,0,1,0,6,32,0,4,2,145,1,61,3,1,2017,8,14,0.420689655,1
1745,2017,2,8/9/2017,4,3,1,0,2,25,0,4,0,193,3,161,4,2,2017,8,9,0.834196891,2
1746,2017,2,8/7/2017,1,2,1,0,5,28,0,2,2,137,1,63,3,1,2017,8,7,0.459854015,1
1747,2017,3,8/18/2017,0,0,1,0,6,7,0,4,2,167,2,81,3,1,2017,8,18,0.48502994,1
1748,2017,7,9/11/2017,1,0,1,0,5,4,0,4,2,57,1,24,1,1,2017,9,11,0.421052632,1
1749,2017,10,10/11/2017,4,3,1,0,2,25,0,4,0,193,3,77,3,1,2017,10,11,0.398963731,1
1750,2017,10,10/11/2017,4,2,1,0,4,26,0,4,2,102,2,34,2,1,2017,10,11,0.333333333,1
1751,2017,2,8/11/2017,0,2,1,0,3,14,1,1,1,181,3,130,4,2,2017,8,11,0.718232044,2
1752,2017,2,8/7/2017,1,1,1,0,6,12,0,4,0,79,3,70,3,1,2017,8,7,0.886075949,2
1753,2017,2,8/8/2017,3,1,1,0,2,2,1,1,0,163,1,155,4,2,2017,8,8,0.950920245,2
1754,2017,10,10/11/2017,4,1,1,0,6,18,1,4,1,157,2,30,1,1,2017,10,11,0.191082803,0
1755,2017,2,8/7/2017,1,0,1,0,2,13,0,4,2,125,3,91,3,1,2017,8,7,0.728,2
1756,2017,3,8/18/2017,0,2,1,0,0,31,0,4,2,32,1,26,1,1,2017,8,18,0.8125,2
1757,2017,4,8/23/2017,4,3,1,0,2,25,0,4,0,193,3,104,4,2,2017,8,23,0.538860104,1
1758,2017,2,8/9/2017,4,2,1,0,2,25,0,4,2,212,1,45,2,1,2017,8,9,0.212264151,0
1759,2017,4,8/23/2017,4,2,1,0,4,26,0,4,2,102,2,57,3,1,2017,8,23,0.558823529,1
1760,2017,2,8/9/2017,4,0,1,0,2,25,1,1,2,197,2,138,4,2,2017,8,9,0.700507614,2
1761,2017,2,8/7/2017,1,2,1,0,2,25,0,4,2,212,1,72,3,1,2017,8,7,0.339622642,1
1762,2017,2,8/8/2017,3,0,1,0,2,21,1,3,2,185,2,76,3,1,2017,8,8,0.410810811,1
1763,2017,3,8/18/2017,0,2,1,0,2,25,0,4,2,226,1,75,3,1,2017,8,18,0.331858407,1
1764,2017,9,10/6/2017,0,2,1,0,3,14,1,1,1,181,3,77,3,1,2017,10,6,0.425414365,1
1765,2017,4,8/21/2017,1,0,1,0,5,28,0,4,2,81,1,28,1,1,2017,8,21,0.345679012,1
1766,2017,9,10/6/2017,0,0,1,0,6,7,0,4,2,167,2,37,2,1,2017,10,6,0.221556886,0
1767,2017,3,8/18/2017,0,2,1,0,3,14,1,1,1,181,3,156,4,2,2017,8,18,0.861878453,2
1768,2017,9,10/6/2017,0,2,1,0,2,25,0,4,2,226,1,44,2,1,2017,10,6,0.194690265,0
1769,2017,2,8/10/2017,2,1,1,0,6,11,0,4,2,194,2,94,3,1,2017,8,10,0.484536082,1
1770,2017,2,8/10/2017,2,0,1,0,6,18,0,4,0,160,2,142,4,2,2017,8,10,0.8875,2
1771,2017,5,8/28/2017,1,0,1,0,2,13,0,4,2,125,3,110,4,2,2017,8,28,0.88,2
1772,2017,10,10/10/2017,3,2,1,0,2,2,0,4,2,159,2,133,4,2,2017,10,10,0.836477987,2
1773,2017,11,10/18/2017,4,0,1,0,2,25,1,1,2,197,2,51,2,1,2017,10,18,0.258883249,0
1774,2017,4,8/23/2017,4,0,1,0,2,25,1,1,2,197,2,133,4,2,2017,8,23,0.675126904,2
1775,2017,3,8/14/2017,1,0,1,0,2,13,0,4,2,125,3,86,3,1,2017,8,14,0.688,2
1776,2017,2,8/9/2017,4,2,1,0,3,5,1,4,2,90,1,54,3,1,2017,8,9,0.6,1
1777,2017,9,10/5/2017,2,0,1,0,5,24,0,4,2,105,2,56,3,1,2017,10,5,0.533333333,1
1778,2017,5,8/31/2017,2,0,1,0,5,24,0,4,2,105,2,59,3,1,2017,8,31,0.561904762,1
1779,2017,9,10/3/2017,3,2,1,0,0,31,0,4,2,120,1,90,3,1,2017,10,3,0.75,2
1780,2017,6,9/5/2017,3,2,1,0,0,31,0,4,2,120,1,82,3,1,2017,9,5,0.683333333,2
1781,2017,8,9/19/2017,3,1,1,0,2,2,1,1,0,163,1,145,4,2,2017,9,19,0.889570552,2
1782,2017,2,8/11/2017,0,0,1,0,6,7,0,4,2,167,2,85,3,1,2017,8,11,0.508982036,1
1783,2017,2,8/11/2017,0,2,1,0,0,31,0,4,2,32,1,26,1,1,2017,8,11,0.8125,2
1784,2017,1,8/3/2017,2,2,1,0,6,23,0,4,2,149,2,84,3,1,2017,8,3,0.563758389,1
1785,2017,1,8/4/2017,0,0,1,0,6,7,0,4,2,167,2,92,3,1,2017,8,4,0.550898204,1
1786,2017,2,8/8/2017,3,2,1,0,2,2,0,4,2,159,2,141,4,2,2017,8,8,0.886792453,2
1787,2017,1,8/4/2017,0,2,1,0,2,25,0,4,2,226,1,101,4,2,2017,8,4,0.446902655,1
1788,2017,6,9/7/2017,2,0,1,0,6,18,0,4,0,160,2,149,4,2,2017,9,7,0.93125,2
1789,2017,10,10/9/2017,1,2,1,0,2,25,0,4,2,212,1,30,1,1,2017,10,9,0.141509434,0
1790,2017,10,10/9/2017,1,2,1,0,5,28,0,2,2,137,1,39,2,1,2017,10,9,0.284671533,0
1791,2017,10,10/9/2017,1,0,1,0,5,24,0,4,0,45,2,36,2,1,2017,10,9,0.8,2
1792,2017,4,8/24/2017,2,1,1,0,6,11,0,4,2,194,2,84,3,1,2017,8,24,0.432989691,1
1793,2017,11,10/18/2017,4,2,1,0,4,26,0,4,2,102,2,37,2,1,2017,10,18,0.362745098,1
1794,2017,11,10/18/2017,4,2,1,0,2,25,0,4,2,212,1,32,2,1,2017,10,18,0.150943396,0
1795,2017,3,8/14/2017,1,0,1,0,5,28,0,4,2,81,1,36,2,1,2017,8,14,0.444444444,1
1796,2017,2,8/9/2017,4,1,1,0,6,18,1,4,1,157,2,74,3,1,2017,8,9,0.47133758,1
1797,2017,1,8/4/2017,0,2,1,0,0,31,0,4,2,32,1,24,1,1,2017,8,4,0.75,2
1798,2017,2,8/9/2017,4,0,1,0,2,21,0,4,2,211,1,154,4,2,2017,8,9,0.72985782,2
1799,2017,9,10/5/2017,2,2,1,0,6,23,0,4,2,149,2,27,1,1,2017,10,5,0.181208054,0
1800,2017,4,8/21/2017,1,2,1,0,5,28,0,2,2,137,1,56,3,1,2017,8,21,0.408759124,1
1801,2017,6,9/4/2017,1,0,1,0,5,28,0,4,2,81,1,24,1,1,2017,9,4,0.296296296,0
1802,2017,3,8/14/2017,1,2,1,0,2,25,0,4,2,212,1,59,3,1,2017,8,14,0.278301887,0
1803,2017,3,8/14/2017,1,2,1,0,5,28,0,2,2,137,1,55,3,1,2017,8,14,0.401459854,1
1804,2017,1,8/3/2017,2,1,1,0,6,11,0,4,2,194,2,132,4,2,2017,8,3,0.680412371,2
1805,2017,1,8/3/2017,2,0,1,0,6,18,0,4,0,160,2,142,4,2,2017,8,3,0.8875,2
1806,2017,0,7/24/2017,1,2,1,0,5,28,0,2,2,128,1,47,2,1,2017,7,24,0.3671875,1
1807,2017,9,10/5/2017,2,0,1,0,6,18,0,4,0,160,2,95,3,1,2017,10,5,0.59375,1
1808,2017,0,7/24/2017,1,0,1,0,5,28,0,4,2,81,1,46,2,1,2017,7,24,0.567901235,1
1809,2017,8,9/21/2017,2,0,1,0,6,18,0,4,0,160,2,24,1,1,2017,9,21,0.15,0
1810,2017,6,9/5/2017,3,0,1,0,2,21,1,3,2,185,2,40,2,1,2017,9,5,0.216216216,0
1811,2017,11,10/19/2017,2,1,1,0,6,11,0,4,2,194,2,54,3,1,2017,10,19,0.278350515,0
1812,2017,11,10/18/2017,4,2,1,0,4,26,0,4,2,102,2,37,2,1,2017,10,18,0.362745098,1
1813,2017,8,9/20/2017,4,2,1,0,4,26,0,4,2,102,2,43,2,1,2017,9,20,0.421568627,1
1814,2017,3,8/14/2017,1,2,1,0,5,28,0,2,2,128,1,36,2,1,2017,8,14,0.28125,0
1815,2017,4,8/25/2017,0,2,1,0,3,14,1,1,1,181,3,146,4,2,2017,8,25,0.806629834,2
1816,2017,9,10/5/2017,2,1,1,0,6,11,0,4,2,194,2,79,3,1,2017,10,5,0.407216495,1
1817,2017,5,9/1/2017,0,2,1,0,3,14,1,1,1,181,3,108,4,2,2017,9,1,0.596685083,1
1818,2017,1,8/4/2017,0,2,1,0,3,14,1,1,1,181,3,162,4,2,2017,8,4,0.895027624,2
1819,2017,4,8/21/2017,1,2,1,0,5,28,0,2,2,128,1,41,2,1,2017,8,21,0.3203125,1
1820,2017,6,9/7/2017,2,1,1,0,6,11,0,4,2,194,2,74,3,1,2017,9,7,0.381443299,1
1821,2017,6,9/4/2017,1,2,1,0,5,28,0,2,2,128,1,30,1,1,2017,9,4,0.234375,0
1822,2017,8,9/18/2017,1,0,1,0,5,28,0,4,2,81,1,25,1,1,2017,9,18,0.308641975,1
1823,2017,2,8/10/2017,2,2,1,0,6,23,0,4,2,149,2,58,3,1,2017,8,10,0.389261745,1
1824,2017,11,10/20/2017,0,2,1,0,3,14,1,1,1,181,3,79,3,1,2017,10,20,0.436464088,1
1825,2017,10,10/10/2017,3,1,1,0,2,2,1,1,0,163,3,88,3,1,2017,10,10,0.539877301,1
1826,2017,3,8/16/2017,4,2,1,0,3,5,1,4,2,90,1,43,2,1,2017,8,16,0.477777778,1
1827,2017,8,9/21/2017,2,1,1,0,6,11,0,4,2,194,2,104,4,2,2017,9,21,0.536082474,1
1828,2017,12,10/23/2017,1,1,1,0,6,12,0,4,0,79,3,72,3,1,2017,10,23,0.911392405,2
1829,2017,8,9/22/2017,0,0,1,0,6,7,0,4,2,167,2,46,2,1,2017,9,22,0.275449102,0
1830,2017,10,10/9/2017,1,1,1,0,6,12,0,4,0,79,3,72,3,1,2017,10,9,0.911392405,2
1831,2017,9,10/4/2017,4,3,1,0,2,25,0,4,0,193,3,176,4,2,2017,10,4,0.911917098,2
1832,2017,8,9/19/2017,3,2,1,0,2,2,0,4,2,159,2,34,2,1,2017,9,19,0.213836478,0
1833,2017,6,9/7/2017,2,0,1,0,5,24,0,4,2,105,2,50,2,1,2017,9,7,0.476190476,1
1834,2017,11,10/19/2017,2,2,1,0,6,23,0,4,2,149,3,51,2,1,2017,10,19,0.342281879,1
1835,2017,5,8/28/2017,1,2,1,0,2,25,0,4,2,212,1,48,2,1,2017,8,28,0.226415094,0
1836,2017,6,9/5/2017,3,2,1,0,2,2,0,4,2,159,2,85,3,1,2017,9,5,0.534591195,1
1837,2017,8,9/18/2017,1,2,1,0,5,28,0,2,2,137,1,38,2,1,2017,9,18,0.277372263,0
1838,2017,4,8/21/2017,1,1,1,0,6,12,0,4,0,79,3,50,2,1,2017,8,21,0.632911392,2
1839,2017,4,8/21/2017,1,2,1,0,2,25,0,4,2,212,1,65,3,1,2017,8,21,0.306603774,1
1840,2017,11,10/18/2017,4,0,1,0,2,21,0,4,2,211,1,100,3,2,2017,10,18,0.473933649,1
1841,2017,8,9/20/2017,4,1,1,0,6,18,1,4,1,157,2,38,2,1,2017,9,20,0.242038217,0
1842,2017,8,9/20/2017,4,0,1,0,2,21,0,4,2,211,1,102,4,2,2017,9,20,0.483412322,1
1843,2017,5,9/1/2017,0,2,1,0,2,25,0,4,2,226,1,53,3,1,2017,9,1,0.234513274,0
1844,2017,11,10/19/2017,2,0,1,0,6,18,0,4,0,160,2,94,3,1,2017,10,19,0.5875,1
1845,2017,9,10/4/2017,4,2,1,0,4,26,0,4,2,102,2,31,1,1,2017,10,4,0.303921569,1
1846,2017,11,10/17/2017,3,1,1,0,2,2,1,1,0,163,1,25,1,1,2017,10,17,0.153374233,0
1847,2017,4,8/24/2017,2,0,1,0,6,18,0,4,0,160,2,100,3,2,2017,8,24,0.625,2
1848,2017,4,8/24/2017,2,2,1,0,6,23,0,4,2,149,2,45,2,1,2017,8,24,0.302013423,1
1849,2017,10,10/11/2017,4,2,1,0,4,26,0,4,2,102,2,34,2,1,2017,10,11,0.333333333,1
1850,2017,7,9/11/2017,1,2,1,0,5,28,0,2,2,137,1,44,2,1,2017,9,11,0.321167883,1
1851,2017,1,8/3/2017,2,0,1,0,5,24,0,4,2,105,2,74,3,1,2017,8,3,0.704761905,2
1852,2017,8,9/22/2017,0,2,1,0,3,14,1,1,1,181,3,55,3,1,2017,9,22,0.303867403,1
1853,2017,11,10/18/2017,4,1,1,0,6,18,1,4,1,157,2,48,2,1,2017,10,18,0.305732484,1
1854,2017,3,8/16/2017,4,3,1,0,2,25,0,4,0,193,3,189,4,2,2017,8,16,0.979274611,2
1855,2017,3,8/16/2017,4,2,1,0,4,26,0,4,2,102,2,72,3,1,2017,8,16,0.705882353,2
1856,2017,6,9/7/2017,2,2,1,0,6,23,0,4,2,149,2,33,2,1,2017,9,7,0.22147651,0
1857,2017,9,10/3/2017,3,2,1,0,2,2,0,4,2,159,2,92,3,1,2017,10,3,0.578616352,1
1858,2017,9,10/4/2017,4,2,1,0,4,26,0,4,2,102,2,31,1,1,2017,10,4,0.303921569,1
1859,2017,11,10/19/2017,2,0,1,0,5,24,0,4,2,105,2,52,3,1,2017,10,19,0.495238095,1
1860,2017,7,9/15/2017,0,2,1,0,2,25,0,4,2,226,1,38,2,1,2017,9,15,0.168141593,0
1861,2017,0,7/25/2017,3,2,1,0,0,31,0,4,2,120,1,98,3,1,2017,7,25,0.816666667,2
1862,2017,7,9/14/2017,2,2,1,0,6,23,0,4,2,149,2,32,2,1,2017,9,14,0.214765101,0
1863,2017,7,9/14/2017,2,0,1,0,5,24,0,4,2,105,2,85,3,1,2017,9,14,0.80952381,2
1864,2017,5,9/1/2017,0,0,1,0,6,7,0,4,2,167,2,56,3,1,2017,9,1,0.335329341,1
1865,2017,5,8/28/2017,1,2,1,0,5,28,0,2,2,128,1,114,4,2,2017,8,28,0.890625,2
1866,2017,6,9/6/2017,4,0,1,0,2,25,1,1,2,197,2,104,4,2,2017,9,6,0.527918782,1
1867,2017,6,9/8/2017,0,2,1,0,2,25,0,4,2,226,1,59,3,1,2017,9,8,0.261061947,0
1868,2017,5,8/31/2017,2,1,1,0,6,11,0,4,2,194,2,69,3,1,2017,8,31,0.355670103,1
1869,2017,5,8/31/2017,2,2,1,0,6,23,0,4,2,149,2,40,2,1,2017,8,31,0.268456376,0
1870,2017,3,8/17/2017,2,0,1,0,5,24,0,4,2,105,2,77,3,1,2017,8,17,0.733333333,2
1871,2017,11,10/18/2017,4,3,1,0,2,25,0,4,0,193,3,143,4,2,2017,10,18,0.740932642,2
1872,2017,11,10/20/2017,0,0,1,0,6,7,0,4,2,167,2,50,2,1,2017,10,20,0.299401198,0
1873,2017,4,8/25/2017,0,0,1,0,6,7,0,4,2,167,2,52,3,1,2017,8,25,0.311377246,1
1874,2017,7,9/11/2017,1,2,1,0,5,28,0,2,2,128,1,25,1,1,2017,9,11,0.1953125,0
1875,2017,1,8/2/2017,4,0,1,0,2,25,1,1,2,197,2,149,4,2,2017,8,2,0.756345178,2
1876,2017,10,10/11/2017,4,0,1,0,2,25,1,1,2,197,2,82,3,1,2017,10,11,0.416243655,1
1877,2017,5,8/31/2017,2,0,1,0,6,18,0,4,0,160,2,105,4,2,2017,8,31,0.65625,2
1878,2017,3,8/17/2017,2,2,1,0,6,23,0,4,2,149,2,70,3,1,2017,8,17,0.469798658,1
1879,2017,3,8/15/2017,3,2,1,0,0,31,0,4,2,120,1,82,3,1,2017,8,15,0.683333333,2
1880,2017,0,7/26/2017,4,0,1,0,2,21,0,4,2,211,1,126,4,2,2017,7,26,0.597156398,1
1881,2017,0,7/26/2017,4,3,1,0,2,25,0,4,0,193,3,146,4,2,2017,7,26,0.756476684,2
1882,2017,0,7/25/2017,3,0,1,0,2,21,1,3,2,185,2,120,4,2,2017,7,25,0.648648649,2
1883,2017,0,7/24/2017,1,2,1,0,5,28,0,2,2,137,1,52,3,1,2017,7,24,0.379562044,1
1884,2017,4,8/24/2017,2,0,1,0,5,24,0,4,2,105,2,67,3,1,2017,8,24,0.638095238,2
1885,2017,1,8/1/2017,3,2,1,0,0,31,0,4,2,120,1,120,4,2,2017,8,1,1,2
1886,2017,8,9/18/2017,1,2,1,0,2,25,0,4,2,212,1,36,2,1,2017,9,18,0.169811321,0
1887,2017,3,8/17/2017,2,1,1,0,6,11,0,4,2,194,2,78,3,1,2017,8,17,0.402061856,1
1888,2017,3,8/15/2017,3,0,1,0,2,21,1,3,2,185,2,65,3,1,2017,8,15,0.351351351,1
1889,2017,6,9/4/2017,1,2,1,0,2,25,0,4,2,212,1,38,2,1,2017,9,4,0.179245283,0
1890,2017,6,9/4/2017,1,2,1,0,5,28,0,2,2,137,1,43,2,1,2017,9,4,0.313868613,1
1891,2017,1,7/31/2017,1,2,1,0,2,25,0,4,2,212,1,119,4,2,2017,7,31,0.561320755,1
1892,2017,0,7/24/2017,1,2,1,0,2,25,0,4,2,212,1,112,4,2,2017,7,24,0.528301887,1
1893,2017,5,8/28/2017,1,2,1,0,5,28,0,2,2,137,1,43,2,1,2017,8,28,0.313868613,1
1894,2017,6,9/8/2017,0,0,1,0,6,7,0,4,2,167,2,160,4,2,2017,9,8,0.958083832,2
1895,2017,1,8/2/2017,4,2,1,0,4,26,0,4,2,102,2,75,3,1,2017,8,2,0.735294118,2
1896,2017,7,9/14/2017,2,1,1,0,6,11,0,4,2,194,2,57,3,1,2017,9,14,0.293814433,0
1897,2017,3,8/15/2017,3,2,1,0,2,2,0,4,2,159,2,130,4,2,2017,8,15,0.817610063,2
1898,2017,3,8/17/2017,2,0,1,0,6,18,0,4,0,160,2,114,4,2,2017,8,17,0.7125,2
1899,2017,6,9/4/2017,1,0,1,0,5,24,0,4,0,45,2,41,2,1,2017,9,4,0.911111111,2
1900,2017,7,9/13/2017,4,3,1,0,2,25,0,4,0,193,3,68,3,1,2017,9,13,0.352331606,1
1901,2017,0,7/26/2017,4,1,1,0,6,18,1,4,1,157,2,62,3,1,2017,7,26,0.394904459,1
1902,2017,3,8/16/2017,4,2,1,0,2,25,0,4,2,212,1,48,2,1,2017,8,16,0.226415094,0
1903,2017,5,8/29/2017,3,2,1,0,2,2,0,4,2,159,2,145,4,2,2017,8,29,0.911949686,2
1904,2017,1,7/31/2017,1,0,1,0,6,32,0,4,2,145,1,105,4,2,2017,7,31,0.724137931,2
1905,2017,1,7/31/2017,1,2,1,0,5,28,0,2,2,137,1,61,3,1,2017,7,31,0.445255474,1
1906,2017,1,8/2/2017,4,2,1,0,2,25,0,4,2,212,1,78,3,1,2017,8,2,0.367924528,1
1907,2017,0,7/24/2017,1,1,1,0,6,12,0,4,0,79,3,61,3,1,2017,7,24,0.772151899,2
1908,2017,6,9/8/2017,0,2,1,0,3,14,1,1,1,181,3,115,4,2,2017,9,8,0.635359116,2
1909,2017,7,9/14/2017,2,0,1,0,6,18,0,4,0,160,2,72,3,1,2017,9,14,0.45,1
1910,2017,3,8/15/2017,3,1,1,0,2,2,1,1,0,163,1,140,4,2,2017,8,15,0.858895706,2
1911,2017,4,8/21/2017,1,0,1,0,2,13,0,4,2,125,3,80,3,1,2017,8,21,0.64,2
1912,2017,10,10/13/2017,0,2,1,0,2,25,0,4,2,226,1,40,2,1,2017,10,13,0.17699115,0
1913,2017,9,10/4/2017,4,0,1,0,2,21,0,4,2,211,1,65,3,1,2017,10,4,0.308056872,1
1914,2017,1,7/31/2017,1,1,1,0,6,12,0,4,0,79,3,73,3,1,2017,7,31,0.924050633,2
1915,2017,0,7/25/2017,3,1,1,0,2,2,1,1,0,163,3,163,4,2,2017,7,25,1,2
1916,2017,0,7/25/2017,3,2,1,0,2,2,0,4,2,159,2,149,4,2,2017,7,25,0.937106918,2
1917,2017,1,8/2/2017,4,3,1,0,2,25,0,4,0,193,3,162,4,2,2017,8,2,0.839378238,2
1918,2017,6,9/6/2017,4,0,1,0,2,21,0,4,2,211,1,107,4,2,2017,9,6,0.507109005,1
1919,2017,1,8/1/2017,3,0,1,0,2,21,1,3,2,185,2,111,4,2,2017,8,1,0.6,1
1920,2017,8,9/18/2017,1,0,1,0,5,24,0,4,0,45,2,36,2,1,2017,9,18,0.8,2
1921,2017,2,8/11/2017,0,2,1,0,2,25,0,4,2,226,1,99,3,1,2017,8,11,0.438053097,1
1922,2017,4,8/25/2017,0,2,1,0,0,31,0,4,2,32,1,25,1,1,2017,8,25,0.78125,2
1923,2017,10,10/10/2017,3,2,1,0,0,31,0,4,2,120,1,42,2,1,2017,10,10,0.35,1
1924,2017,1,7/31/2017,1,0,1,0,2,13,0,4,2,125,3,91,3,1,2017,7,31,0.728,2
1925,2017,11,10/20/2017,0,2,1,0,2,25,0,4,2,226,1,33,2,1,2017,10,20,0.146017699,0
1926,2017,5,8/30/2017,4,3,1,0,2,25,0,4,0,193,3,133,4,2,2017,8,30,0.689119171,2
1927,2017,1,8/2/2017,4,2,1,0,3,5,1,4,2,90,1,61,3,1,2017,8,2,0.677777778,2
1928,2017,0,7/26/2017,4,0,1,0,2,25,1,1,2,197,2,140,4,2,2017,7,26,0.710659898,2
1929,2017,6,9/6/2017,4,1,1,0,6,18,1,4,1,157,2,24,1,1,2017,9,6,0.152866242,0
1930,2017,0,7/28/2017,0,2,1,0,2,25,0,4,2,226,1,99,3,1,2017,7,28,0.438053097,1
1931,2017,6,9/6/2017,4,3,1,0,2,25,0,4,0,193,3,157,4,2,2017,9,6,0.813471503,2
1932,2017,6,9/6/2017,4,2,1,0,4,26,0,4,2,102,2,38,2,1,2017,9,6,0.37254902,1
1933,2017,9,10/4/2017,4,1,1,0,6,18,1,4,1,157,2,36,2,1,2017,10,4,0.229299363,0
1934,2017,6,9/4/2017,1,1,1,0,6,12,0,4,0,79,3,46,2,1,2017,9,4,0.582278481,1
1935,2017,7,9/15/2017,0,2,1,0,3,14,1,1,1,181,3,103,4,2,2017,9,15,0.569060773,1
1936,2017,10,10/13/2017,0,0,1,0,6,7,0,4,2,167,2,35,2,1,2017,10,13,0.209580838,0
1937,2017,3,8/16/2017,4,0,1,0,2,25,1,1,2,197,2,133,4,2,2017,8,16,0.675126904,2
1938,2017,0,7/26/2017,4,2,1,0,3,5,1,4,2,90,1,54,3,1,2017,7,26,0.6,1
